Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR4335216	2020-08-11 12:19:57	2020-12-29 04:10:08	34905654	10533250476	34905654	301	3270		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335216/ERR4335216.lite.1	ERX4281961		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806188	SAMEA7045551	simple	749906	gut metagenome	SAMEA7045551							no					UNIVERSITY OF TRENTO	ERA2768909		public	5E6D92E9AD7F30F9FAD8E4F296EEA641	B114CFA4A9B5F8F1F89B807D00573928
ERR4335217	2020-08-11 12:19:57	2020-12-29 03:45:08	24144337	7283226322	24144337	301	2392		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335217/ERR4335217.lite.1	ERX4281962		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806189	SAMEA7045552	simple	749906	gut metagenome	SAMEA7045552							no					UNIVERSITY OF TRENTO	ERA2768909		public	F63D89A987DA2019C57BF8BCA9CED6B2	C39C542AAEB65E0EC34F707A7D7DCF0F
ERR4335218	2020-08-11 12:19:57	2020-08-15 12:03:50	31887450	9614193696	31887450	301	3018		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335218/ERR4335218.lite.1	ERX4281963		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806190	SAMEA7045553	simple	749906	gut metagenome	SAMEA7045553							no					UNIVERSITY OF TRENTO	ERA2768909		public	E7043E0D4D53777CD0A1E353E7D2C043	07E75A8C3150FD5529594FF6292850A6
ERR4335219	2020-08-11 12:19:57	2020-12-29 05:48:49	34555588	10424652714	34555588	301	3175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335219/ERR4335219.lite.1	ERX4281964		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806191	SAMEA7045554	simple	749906	gut metagenome	SAMEA7045554							no					UNIVERSITY OF TRENTO	ERA2768909		public	49E3FF06C753B40BB56AF89C1E70A19A	68A31207873930045CF00DD02DAA96B5
ERR4335220	2020-08-11 12:19:57	2020-11-13 01:44:58	23783022	7174220935	23783022	301	2295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335220/ERR4335220.lite.1	ERX4281965		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806192	SAMEA7045555	simple	749906	gut metagenome	SAMEA7045555							no					UNIVERSITY OF TRENTO	ERA2768909		public	B645C0BCE69E5D3AE3125E9C5E605785	01A5DFF2272A09DAFB991AF86A5B9FE3
ERR4335221	2020-08-11 12:19:57	2020-12-29 06:29:07	32335801	9748708498	32335801	301	3042		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335221/ERR4335221.lite.1	ERX4281966		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806193	SAMEA7045556	simple	749906	gut metagenome	SAMEA7045556							no					UNIVERSITY OF TRENTO	ERA2768909		public	983063F7495840879428E50227CFA849	BBFB7D562782BA94A98ACCA07EEE1A40
ERR4335222	2020-08-11 12:19:57	2020-12-29 04:26:13	25349434	7648631604	25349434	301	2398		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335222/ERR4335222.lite.1	ERX4281967		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806194	SAMEA7045557	simple	749906	gut metagenome	SAMEA7045557							no					UNIVERSITY OF TRENTO	ERA2768909		public	60B2E01C5286AF76F247307F9CDB18CE	F48CAC436262AA74F859BDD14CF263BF
ERR4335223	2020-08-11 12:19:57	2020-12-29 05:42:41	24999783	7541995089	24999783	301	2499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335223/ERR4335223.lite.1	ERX4281968		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806195	SAMEA7045558	simple	749906	gut metagenome	SAMEA7045558							no					UNIVERSITY OF TRENTO	ERA2768909		public	3215FE865B0FCAC345D67FD73296532D	650EAF1470F56C95EE27103725F3DDC7
ERR4335224	2020-08-11 12:19:57	2020-08-15 12:04:00	25707404	7754062101	25707404	301	2614		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335224/ERR4335224.lite.1	ERX4281969		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806196	SAMEA7045559	simple	749906	gut metagenome	SAMEA7045559							no					UNIVERSITY OF TRENTO	ERA2768909		public	A00C8C08A282107A57E3A8B045452C67	1C805FA32C560378F2CF3348D9B51AD1
ERR4335225	2020-08-11 12:19:57	2020-11-13 02:25:27	23297349	7023178079	23297349	301	2185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335225/ERR4335225.lite.1	ERX4281970		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806197	SAMEA7045560	simple	749906	gut metagenome	SAMEA7045560							no					UNIVERSITY OF TRENTO	ERA2768909		public	EE624FF39E067D090D1C37464EDAD176	382FE04EE25AFE9209F671BA28905CAC
ERR4335226	2020-08-11 12:19:57	2020-12-29 07:16:45	43474496	13117619478	43474496	301	4025		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335226/ERR4335226.lite.1	ERX4281971		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806198	SAMEA7045561	simple	749906	gut metagenome	SAMEA7045561							no					UNIVERSITY OF TRENTO	ERA2768909		public	ED6D1E2542360B74A71A766B79F1D43B	28B5F01CC450A24C6E5D7BB150C015C0
ERR4335227	2020-08-11 12:19:57	2020-12-29 04:36:08	30240909	9125637634	30240909	301	2831		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335227/ERR4335227.lite.1	ERX4281972		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806199	SAMEA7045562	simple	749906	gut metagenome	SAMEA7045562							no					UNIVERSITY OF TRENTO	ERA2768909		public	ADA234EBFBBD9DC7FE1AE1ADD114FE2D	2EDADCD2F219D9F48B2AF362EC82B6F2
ERR4335228	2020-08-11 12:19:57	2020-08-15 12:06:56	27188358	8204237383	27188358	301	2457		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335228/ERR4335228.lite.1	ERX4281973		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806200	SAMEA7045563	simple	749906	gut metagenome	SAMEA7045563							no					UNIVERSITY OF TRENTO	ERA2768909		public	7817E87DC9DAC3C47D764A1EC4F9B85B	0F4422B675F940DFBF894C2F4AA06354
ERR4335229	2020-08-11 12:19:57	2020-12-29 04:26:18	30743397	9276358247	30743397	301	2783		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335229/ERR4335229.lite.1	ERX4281974		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806201	SAMEA7045564	simple	749906	gut metagenome	SAMEA7045564							no					UNIVERSITY OF TRENTO	ERA2768909		public	ADA9A5C6FFBCB81133DF20C3FED5FC92	888DAD7C6043D19D56E0A70CAB67E8D1
ERR4335230	2020-08-11 12:19:57	2020-08-15 12:06:42	29775869	8985496661	29775869	301	2780		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335230/ERR4335230.lite.1	ERX4281975		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806202	SAMEA7045565	simple	749906	gut metagenome	SAMEA7045565							no					UNIVERSITY OF TRENTO	ERA2768909		public	663B553EB4FADBC886317B6BB0675CCE	0FE2E68C8578709098C3856167BFD662
ERR4335231	2020-08-11 12:19:57	2020-12-29 04:04:11	26203801	7897290251	26203801	301	2419		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335231/ERR4335231.lite.1	ERX4281976		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806203	SAMEA7045566	simple	749906	gut metagenome	SAMEA7045566							no					UNIVERSITY OF TRENTO	ERA2768909		public	F86751E4F49D4B7CA424C2C99AA6141D	DE13153439E01794A41C61D195E3B1D0
ERR4335232	2020-08-11 12:19:57	2020-12-29 04:19:44	28191184	8506218859	28191184	301	2594		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335232/ERR4335232.lite.1	ERX4281977		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806204	SAMEA7045567	simple	749906	gut metagenome	SAMEA7045567							no					UNIVERSITY OF TRENTO	ERA2768909		public	CE8400FD4D74FDAF51503B7D6BFB6E4E	80EA1A5FDD18656323D284A2997ACBC3
ERR4335233	2020-08-11 12:19:57	2020-11-13 02:26:47	20458081	6162595748	20458081	301	1880		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335233/ERR4335233.lite.1	ERX4281978		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806205	SAMEA7045568	simple	749906	gut metagenome	SAMEA7045568							no					UNIVERSITY OF TRENTO	ERA2768909		public	28B5340FBBE3B6BCE49168FB8C2428CB	5156F3D907C3897A1724D417B2AE043C
ERR4335234	2020-08-11 12:19:57	2020-12-29 05:01:27	23671716	7140723092	23671716	301	2221		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335234/ERR4335234.lite.1	ERX4281979		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806206	SAMEA7045569	simple	749906	gut metagenome	SAMEA7045569							no					UNIVERSITY OF TRENTO	ERA2768909		public	C48EDA74AB31969C2101EF297E4BBDA5	E224EE0222A3885F911AA6B8CD55BE4C
ERR4335235	2020-08-11 12:19:57	2020-12-29 04:30:19	29072051	8768067698	29072051	301	2641		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335235/ERR4335235.lite.1	ERX4281980		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806207	SAMEA7045570	simple	749906	gut metagenome	SAMEA7045570							no					UNIVERSITY OF TRENTO	ERA2768909		public	0C9CB054C6B4EB4C4B779FDA08B4E814	5E2D903B5C53A028EC0D2762F55C6CF2
ERR4335236	2020-08-11 12:19:57	2020-08-15 12:09:23	29820981	8989332367	29820981	301	2815		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335236/ERR4335236.lite.1	ERX4281981		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806208	SAMEA7045571	simple	749906	gut metagenome	SAMEA7045571							no					UNIVERSITY OF TRENTO	ERA2768909		public	207DE8AF62B390A2589BD7D54CD1B634	4C0FEF6F0C9FD5C08CC0664814D03B4F
ERR4335237	2020-08-11 12:19:57	2020-11-13 02:33:36	25428763	7671409343	25428763	301	2354		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335237/ERR4335237.lite.1	ERX4281982		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806209	SAMEA7045572	simple	749906	gut metagenome	SAMEA7045572							no					UNIVERSITY OF TRENTO	ERA2768909		public	F94512E180D60FA08CFD2326E08D0EEB	E5BDC152AC83FBE9ACA103011CE03C06
ERR4335238	2020-08-11 12:19:57	2020-12-29 07:00:49	25375155	7654898608	25375155	301	2298		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335238/ERR4335238.lite.1	ERX4281983		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806210	SAMEA7045573	simple	749906	gut metagenome	SAMEA7045573							no					UNIVERSITY OF TRENTO	ERA2768909		public	8ED2E812162A43CE184662EC20842F6A	C7F26E02D288C98FE27975F92B2E5909
ERR4335239	2020-08-11 12:19:57	2020-12-29 05:14:45	23090357	6963110933	23090357	301	2157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335239/ERR4335239.lite.1	ERX4281984		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806211	SAMEA7045574	simple	749906	gut metagenome	SAMEA7045574							no					UNIVERSITY OF TRENTO	ERA2768909		public	E0D4A1FEC1F53EE7A9BAD238D0B15A34	221790BDFF02143B481992BF36DE6033
ERR4335240	2020-08-11 12:19:57	2020-12-29 08:29:44	34218653	10325958346	34218653	301	3089		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335240/ERR4335240.lite.1	ERX4281985		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806212	SAMEA7045575	simple	749906	gut metagenome	SAMEA7045575							no					UNIVERSITY OF TRENTO	ERA2768909		public	3E24C494C14857EAAAEBC7CB3A2DA418	E5FF317A5C2D1D685ED54BF413476C77
ERR4335241	2020-08-11 12:19:57	2020-08-15 12:09:32	26823305	8093777355	26823305	301	2531		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335241/ERR4335241.lite.1	ERX4281986		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806213	SAMEA7045576	simple	749906	gut metagenome	SAMEA7045576							no					UNIVERSITY OF TRENTO	ERA2768909		public	C22BA42B6EEDA7664D046432C31E462F	0E14CB2DFEDECB9B15C858463778ADBC
ERR4335242	2020-08-11 12:19:57	2020-12-29 05:33:58	32332420	9753474645	32332420	301	2956		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335242/ERR4335242.lite.1	ERX4281987		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806214	SAMEA7045577	simple	749906	gut metagenome	SAMEA7045577							no					UNIVERSITY OF TRENTO	ERA2768909		public	62DD96EA9EB7BBA9C0141E5A33DD855B	96DD501DC7E16A90B6F71E41A47DD450
ERR4335243	2020-08-11 12:19:57	2020-08-15 12:13:49	23529077	7099584163	23529077	301	2211		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335243/ERR4335243.lite.1	ERX4281988		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806215	SAMEA7045578	simple	749906	gut metagenome	SAMEA7045578							no					UNIVERSITY OF TRENTO	ERA2768909		public	A99E907E6447D5A902B4D55E94166786	1E4FDBAB54796E0C68D59844936D6366
ERR4335244	2020-08-11 12:19:57	2020-12-29 05:35:22	23905795	7211104063	23905795	301	2269		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335244/ERR4335244.lite.1	ERX4281989		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806216	SAMEA7045579	simple	749906	gut metagenome	SAMEA7045579							no					UNIVERSITY OF TRENTO	ERA2768909		public	0B129CEF7296F4CF7446A5F131139043	9738AFAA6D598B53EC647E2891657DCC
ERR4335245	2020-08-11 12:19:57	2020-12-29 06:03:24	23320684	7036018589	23320684	301	2217		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335245/ERR4335245.lite.1	ERX4281990		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806217	SAMEA7045580	simple	749906	gut metagenome	SAMEA7045580							no					UNIVERSITY OF TRENTO	ERA2768909		public	24B5D3FE32072F09987E55AD17755D50	825E35DB2E225C432D9B4E44D209ECAD
ERR4335246	2020-08-11 12:19:57	2020-08-15 12:13:55	24172473	7292392761	24172473	301	2398		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335246/ERR4335246.lite.1	ERX4281991		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806218	SAMEA7045581	simple	749906	gut metagenome	SAMEA7045581							no					UNIVERSITY OF TRENTO	ERA2768909		public	4BA7D3D7F9274347DFC22C724C73790F	04A8C01972618A298B7EF27BE8151A26
ERR4335247	2020-08-11 12:19:58	2020-12-29 05:20:55	26632473	8030550981	26632473	301	2519		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335247/ERR4335247.lite.1	ERX4281992		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806219	SAMEA7045582	simple	749906	gut metagenome	SAMEA7045582							no					UNIVERSITY OF TRENTO	ERA2768909		public	83FEA75A80400877422892EF520EB3FC	E41E637A1839F72D473742D87218BE0F
ERR4335248	2020-08-11 12:19:58	2020-12-29 05:47:09	27010423	8150339668	27010423	301	2470		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335248/ERR4335248.lite.1	ERX4281993		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806220	SAMEA7045583	simple	749906	gut metagenome	SAMEA7045583							no					UNIVERSITY OF TRENTO	ERA2768909		public	CFD0E0A9F3FE857F1EA93169A7F0487F	83E9D47F5684B205A55240D77B73E07E
ERR4335249	2020-08-11 12:19:58	2020-12-29 09:41:33	50832729	15338450107	50832729	301	4559		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335249/ERR4335249.lite.1	ERX4281994		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806221	SAMEA7045584	simple	749906	gut metagenome	SAMEA7045584							no					UNIVERSITY OF TRENTO	ERA2768909		public	73F9766C7E454F14DF40B803A7100277	80577935039DBC1D5D6EA16925394BE4
ERR4335250	2020-08-11 12:19:58	2020-12-29 05:21:23	25806023	7786890411	25806023	301	2344		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335250/ERR4335250.lite.1	ERX4281995		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806222	SAMEA7045585	simple	749906	gut metagenome	SAMEA7045585							no					UNIVERSITY OF TRENTO	ERA2768909		public	0C12B2536C744DAFE5F6D370E346F81B	C32755A8706F36568F256B8EDC933310
ERR4335251	2020-08-11 12:19:58	2020-12-29 04:44:08	35764739	10787762873	35764739	301	3267		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335251/ERR4335251.lite.1	ERX4281996		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806223	SAMEA7045586	simple	749906	gut metagenome	SAMEA7045586							no					UNIVERSITY OF TRENTO	ERA2768909		public	2B32AB7B15DD531E06619B6E20928520	A018E9D7C90F3189C0E27D09EE866891
ERR4335252	2020-08-11 12:19:58	2020-12-29 05:33:09	27666889	8348262256	27666889	301	2588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335252/ERR4335252.lite.1	ERX4281997		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806224	SAMEA7045587	simple	749906	gut metagenome	SAMEA7045587							no					UNIVERSITY OF TRENTO	ERA2768909		public	43FF18405D0801B896DD6F0B4565C14B	5465E3DBBCBB76CDDCF474701C8EADBC
ERR4335253	2020-08-11 12:19:58	2020-12-29 04:56:59	25495185	7693783431	25495185	301	2387		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335253/ERR4335253.lite.1	ERX4281998		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806225	SAMEA7045588	simple	749906	gut metagenome	SAMEA7045588							no					UNIVERSITY OF TRENTO	ERA2768909		public	2872B3A5BD50A579D46558E99F7A6D16	AC733B562371495FAEF52B972680BA00
ERR4335254	2020-08-11 12:19:58	2020-12-29 05:23:59	34262854	10328162979	34262854	301	3197		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335254/ERR4335254.lite.1	ERX4281999		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806226	SAMEA7045589	simple	749906	gut metagenome	SAMEA7045589							no					UNIVERSITY OF TRENTO	ERA2768909		public	FADC99E748766DBA2BF7D281FBE28D0C	9419095B3CC3C28A6625A142D4569F93
ERR4335255	2020-08-11 12:19:58	2020-12-29 04:05:06	25994815	7841954199	25994815	301	2342		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335255/ERR4335255.lite.1	ERX4282000		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806227	SAMEA7045590	simple	749906	gut metagenome	SAMEA7045590							no					UNIVERSITY OF TRENTO	ERA2768909		public	4F84EEE874A07C69B96FBE15D95D8C4C	E792D7CC8B3624DE1080B7F8BB650D3A
ERR4335256	2020-08-11 12:19:58	2020-08-15 12:17:34	45031755	13581368963	45031755	301	4024		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR004/4335/ERR4335256/ERR4335256.lite.1	ERX4282001		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806228	SAMEA7045591	simple	749906	gut metagenome	SAMEA7045591							no					UNIVERSITY OF TRENTO	ERA2768909		public	B28C77487C38117C4A54322FA7F49D43	44C7AC533951A0DD86B06EFCE42742D0
ERR4335257	2020-08-11 12:19:58	2020-12-29 05:11:35	26068097	7864682957	26068097	301	2418		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335257/ERR4335257.lite.1	ERX4282002		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806229	SAMEA7045592	simple	749906	gut metagenome	SAMEA7045592							no					UNIVERSITY OF TRENTO	ERA2768909		public	AC6C2880CB70E87E8F20690360AA7D09	C234A0987C9213ED304563E6EE1A8763
ERR4335138	2020-08-11 12:19:56	2020-12-29 06:00:12	43607070	13157546026	43607070	301	4109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335138/ERR4335138.lite.1	ERX4281883		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806110	SAMEA7045473	simple	749906	gut metagenome	SAMEA7045473							no					UNIVERSITY OF TRENTO	ERA2768909		public	50A9C7ADBF3E7297829E4A09173F2A2A	ED6C722BDB8632AA29B81DC059873C41
ERR4335139	2020-08-11 12:19:56	2020-11-12 23:10:13	24566514	7408452476	24566514	301	2462		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR004/4335/ERR4335139/ERR4335139.lite.1	ERX4281884		WGS	RANDOM	METAGENOMIC	PAIRED	300	0	ILLUMINA	Illumina NovaSeq 6000	ERP122716	PRJEB39223		656484	ERS4806111	SAMEA7045474	simple	749906	gut metagenome	SAMEA7045474							no					UNIVERSITY OF TRENTO	ERA2768909		public	9EC37194725FC71BE1ECAA44D715B412	793840D72EB6F3F5E2F243B57CA1FCB9
