Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR1913223	2017-04-07 10:55:18	2017-04-14 13:29:56	3367821	334882033	0	99	228		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913223/ERR1913223.sralite.1	ERX1973800	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647321	SAMEA103958153	simple	408170	human gut metagenome	SAMEA103958153							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	F80D08255841602866B2BF0E0DB4412C	244377A97DD459AE942C2A1233E2C392
ERR1913255	2017-04-07 10:55:18	2017-04-14 13:33:33	6680712	613507269	0	91	435		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913255/ERR1913255.sralite.1	ERX1973832	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647325	SAMEA103958157	simple	408170	human gut metagenome	SAMEA103958157							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	9C042EF63352E0F157A196BEE4402677	1425157D4FA67BCFAB0775C54B6FF520
ERR1913228	2017-04-07 10:55:18	2017-04-14 13:30:29	5717258	507265767	0	88	368		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913228/ERR1913228.sralite.1	ERX1973805	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647326	SAMEA103958158	simple	408170	human gut metagenome	SAMEA103958158							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	A8175FA4C7860D6B68450D658F10557D	0E9D2FC9B6C2BF93563C68D7A4EF7F7F
ERR1913186	2017-04-07 10:55:17	2017-04-14 13:26:47	2035091	185796843	0	91	136		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913186/ERR1913186.sralite.1	ERX1973763	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647277	SAMEA103958109	simple	408170	human gut metagenome	SAMEA103958109							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	D9FDC2309462E80C7C910EB8F291AFA7	A46A53159256840A6C4B708CC3997CB7
ERR1913187	2017-04-07 10:55:17	2017-04-14 13:26:53	2012739	185720318	0	92	134		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913187/ERR1913187.sralite.1	ERX1973764	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647277	SAMEA103958109	simple	408170	human gut metagenome	SAMEA103958109							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	0EE0E9410730C49E11ADA598793A52E4	18D607E5F415562D50C52852385B796D
ERR1913188	2017-04-07 10:55:17	2017-04-14 13:27:04	2510979	249469903	0	99	172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913188/ERR1913188.sralite.1	ERX1973765	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647277	SAMEA103958109	simple	408170	human gut metagenome	SAMEA103958109							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	D54B4B98F0B06C5BF37091F5169D6393	BCA49925E505CDBD7212BE5F1B3498C5
ERR1913190	2017-04-07 10:55:17	2017-04-14 13:27:06	1056495	81110306	0	76	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913190/ERR1913190.sralite.1	ERX1973767	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647278	SAMEA103958110	simple	408170	human gut metagenome	SAMEA103958110							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	954C746A48DD4FD6B7B7546E69B30164	8B3F562147457A785A1A7454B5A80A4F
ERR1913191	2017-04-07 10:55:17	2017-04-14 13:27:23	1043726	80214681	0	76	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913191/ERR1913191.sralite.1	ERX1973768	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647278	SAMEA103958110	simple	408170	human gut metagenome	SAMEA103958110							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	866D49D59B72460BEE64A7BC283AA96A	A389DFDF3EC4B69526A9633E32134D16
ERR1913192	2017-04-07 10:55:17	2017-04-14 13:27:22	1016151	78158773	0	76	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913192/ERR1913192.sralite.1	ERX1973769	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647278	SAMEA103958110	simple	408170	human gut metagenome	SAMEA103958110							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	5A3B894DE4FFB49F53E1CD09090CCBED	0319FFBD49010C24A792CA9E21BA3501
ERR1913193	2017-04-07 10:55:17	2017-04-14 13:27:23	1034113	80106982	0	77	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/ERR001/913/ERR1913193/ERR1913193.sralite.1	ERX1973770	unspecified	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP019674	PRJEB17784		382085	ERS1647278	SAMEA103958110	simple	408170	human gut metagenome	SAMEA103958110							no					EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,	ERA872021		public	1FD0798122F3BC9529939A4D27F918B1	B6FE1C68B4D535BC60D74A56CE3E26BC
